time,source,target,st,tt,t,id
55080,109,3,PC*,PC*,12/01/2011 09:00,54
55080,85,22,PSI*,PSI*,12/01/2011 09:00,139
55080,41,10,PSI*,PSI*,12/01/2011 09:00,28
55080,56,66,PC,PC,12/01/2011 09:00,48
55080,106,66,PC,PC,12/01/2011 09:00,19
55080,67,63,PC,PC,12/01/2011 09:00,149
55080,96,86,PSI*,PSI*,12/01/2011 09:00,80
55080,91,96,PSI*,PSI*,12/01/2011 09:00,89
55080,28,100,PC,PC,12/01/2011 09:00,30
55080,86,65,PSI*,PSI*,12/01/2011 09:00,119
55080,102,41,PSI*,PSI*,12/01/2011 09:00,160
55080,102,10,PSI*,PSI*,12/01/2011 09:00,164
55080,40,45,PC*,PC*,12/01/2011 09:00,133
55080,100,104,PC,PC,12/01/2011 09:00,53
55100,52,13,PSI*,PSI*,12/01/2011 09:00,154
55100,94,109,PC*,PC*,12/01/2011 09:00,27
55100,109,3,PC*,PC*,12/01/2011 09:00,54
55100,16,78,PC*,PC*,12/01/2011 09:00,130
55100,85,22,PSI*,PSI*,12/01/2011 09:00,139
55100,41,10,PSI*,PSI*,12/01/2011 09:00,28
55100,16,69,PC*,PC*,12/01/2011 09:00,100
55100,67,63,PC,PC,12/01/2011 09:00,149
55100,96,86,PSI*,PSI*,12/01/2011 09:00,80
55100,91,96,PSI*,PSI*,12/01/2011 09:00,89
55100,86,65,PSI*,PSI*,12/01/2011 09:00,119
55100,102,41,PSI*,PSI*,12/01/2011 09:00,160
55100,102,10,PSI*,PSI*,12/01/2011 09:00,164
55100,40,45,PC*,PC*,12/01/2011 09:00,133
55100,49,37,PC,PC,12/01/2011 09:00,143
55120,68,57,PC*,PC*,12/01/2011 09:00,113
55120,52,13,PSI*,PSI*,12/01/2011 09:00,154
55120,85,22,PSI*,PSI*,12/01/2011 09:00,139
55120,41,10,PSI*,PSI*,12/01/2011 09:00,28
55120,16,69,PC*,PC*,12/01/2011 09:00,100
55120,67,63,PC,PC,12/01/2011 09:00,149
55120,122,73,PSI*,PSI*,12/01/2011 09:00,165
55120,96,86,PSI*,PSI*,12/01/2011 09:00,80
55120,91,96,PSI*,PSI*,12/01/2011 09:00,89
55120,86,65,PSI*,PSI*,12/01/2011 09:00,119
55120,95,31,PC*,PC*,12/01/2011 09:00,166
55120,102,41,PSI*,PSI*,12/01/2011 09:00,160
55120,102,10,PSI*,PSI*,12/01/2011 09:00,164
55120,40,45,PC*,PC*,12/01/2011 09:00,133
55120,49,37,PC,PC,12/01/2011 09:00,143
55140,68,57,PC*,PC*,12/01/2011 09:00,113
55140,52,13,PSI*,PSI*,12/01/2011 09:00,154
55140,94,51,PC*,PC*,12/01/2011 09:00,167
55140,103,108,PC,PC,12/01/2011 09:00,145
55140,54,40,PC*,PC*,12/01/2011 09:00,168
55140,85,22,PSI*,PSI*,12/01/2011 09:00,139
55140,41,10,PSI*,PSI*,12/01/2011 09:00,28
55140,16,69,PC*,PC*,12/01/2011 09:00,100
55140,122,73,PSI*,PSI*,12/01/2011 09:00,165
55140,77,69,PC*,PC*,12/01/2011 09:00,169
55140,96,86,PSI*,PSI*,12/01/2011 09:00,80
55140,91,96,PSI*,PSI*,12/01/2011 09:00,89
55140,90,69,PC*,PC*,12/01/2011 09:00,170
55140,102,41,PSI*,PSI*,12/01/2011 09:00,160
55140,122,89,PSI*,PSI*,12/01/2011 09:00,171
55160,68,57,PC*,PC*,12/01/2011 09:00,113
55160,79,78,PC*,PC*,12/01/2011 09:00,172
55160,54,40,PC*,PC*,12/01/2011 09:00,168
55160,16,77,PC*,PC*,12/01/2011 09:00,173
55160,85,22,PSI*,PSI*,12/01/2011 09:00,139
55160,41,10,PSI*,PSI*,12/01/2011 09:00,28
55160,64,29,PC,PC,12/01/2011 09:00,174
55160,16,69,PC*,PC*,12/01/2011 09:00,100
55160,67,63,PC,PC,12/01/2011 09:00,149
55160,122,73,PSI*,PSI*,12/01/2011 09:00,165
55160,77,69,PC*,PC*,12/01/2011 09:00,169
55160,96,86,PSI*,PSI*,12/01/2011 09:00,80
55160,90,78,PC*,PC*,12/01/2011 09:00,175
55160,122,89,PSI*,PSI*,12/01/2011 09:00,171
55160,91,86,PSI*,PSI*,12/01/2011 09:00,176
55180,68,57,PC*,PC*,12/01/2011 09:00,113
55180,95,69,PC*,PC*,12/01/2011 09:00,177
55180,79,78,PC*,PC*,12/01/2011 09:00,172
55180,54,40,PC*,PC*,12/01/2011 09:00,168
55180,85,22,PSI*,PSI*,12/01/2011 09:00,139
55180,41,10,PSI*,PSI*,12/01/2011 09:00,28
55180,64,29,PC,PC,12/01/2011 09:00,174
55180,16,69,PC*,PC*,12/01/2011 09:00,100
55180,67,63,PC,PC,12/01/2011 09:00,149
55180,77,69,PC*,PC*,12/01/2011 09:00,169
55180,91,96,PSI*,PSI*,12/01/2011 09:00,89
55180,60,13,PSI*,PSI*,12/01/2011 09:00,81
55180,102,41,PSI*,PSI*,12/01/2011 09:00,160
55180,95,77,PC*,PC*,12/01/2011 09:00,178
55180,122,89,PSI*,PSI*,12/01/2011 09:00,171
55180,90,11,PC*,PC*,12/01/2011 09:00,179
55200,68,57,PC*,PC*,12/01/2011 09:00,113
55200,71,31,PC*,PC*,12/01/2011 09:00,180
55200,95,69,PC*,PC*,12/01/2011 09:00,177
55200,16,77,PC*,PC*,12/01/2011 09:00,173
55200,85,22,PSI*,PSI*,12/01/2011 09:00,139
55200,3,79,PC*,PC*,12/01/2011 09:00,181
55200,41,10,PSI*,PSI*,12/01/2011 09:00,28
55200,51,40,PC*,PC*,12/01/2011 09:00,182
55200,16,69,PC*,PC*,12/01/2011 09:00,100
55200,67,63,PC,PC,12/01/2011 09:00,149
55200,122,73,PSI*,PSI*,12/01/2011 09:00,165
55200,77,69,PC*,PC*,12/01/2011 09:00,169
55200,96,86,PSI*,PSI*,12/01/2011 09:00,80
55200,91,96,PSI*,PSI*,12/01/2011 09:00,89
55200,102,41,PSI*,PSI*,12/01/2011 09:00,160
55200,95,77,PC*,PC*,12/01/2011 09:00,178
55200,31,78,PC*,PC*,12/01/2011 09:00,183
55200,95,16,PC*,PC*,12/01/2011 09:00,92
55220,68,57,PC*,PC*,12/01/2011 09:00,113
55220,30,40,PC*,PC*,12/01/2011 09:00,184
55220,68,33,PC*,PC*,12/01/2011 09:00,61
55220,16,77,PC*,PC*,12/01/2011 09:00,173
55220,85,22,PSI*,PSI*,12/01/2011 09:00,139
55220,41,10,PSI*,PSI*,12/01/2011 09:00,28
55220,1,3,PC*,PC*,12/01/2011 09:00,185
55220,16,69,PC*,PC*,12/01/2011 09:00,100
55220,67,63,PC,PC,12/01/2011 09:00,149
55220,77,69,PC*,PC*,12/01/2011 09:00,169
55220,96,86,PSI*,PSI*,12/01/2011 09:00,80
55220,102,41,PSI*,PSI*,12/01/2011 09:00,160
55220,40,45,PC*,PC*,12/01/2011 09:00,133
55220,122,89,PSI*,PSI*,12/01/2011 09:00,171
55220,90,11,PC*,PC*,12/01/2011 09:00,179
55240,85,22,PSI*,PSI*,12/01/2011 09:00,139
55240,3,79,PC*,PC*,12/01/2011 09:00,181
55240,41,10,PSI*,PSI*,12/01/2011 09:00,28
55240,67,63,PC,PC,12/01/2011 09:00,149
55240,122,73,PSI*,PSI*,12/01/2011 09:00,165
55240,96,86,PSI*,PSI*,12/01/2011 09:00,80
55240,16,80,PC*,PC*,12/01/2011 09:00,186
55240,91,96,PSI*,PSI*,12/01/2011 09:00,89
55240,11,69,PC*,PC*,12/01/2011 09:00,187
55240,43,78,PC*,PC*,12/01/2011 09:00,141
55240,33,78,PC*,PC*,12/01/2011 09:00,188
55240,90,77,PC*,PC*,12/01/2011 09:00,39
55260,85,22,PSI*,PSI*,12/01/2011 09:00,139
55260,3,79,PC*,PC*,12/01/2011 09:00,181
55260,16,118,PC*,PC*,12/01/2011 09:00,189
55260,41,10,PSI*,PSI*,12/01/2011 09:00,28
55260,64,29,PC,PC,12/01/2011 09:00,174
55260,67,63,PC,PC,12/01/2011 09:00,149
55260,96,86,PSI*,PSI*,12/01/2011 09:00,80
55260,91,96,PSI*,PSI*,12/01/2011 09:00,89
55260,59,69,PC*,PC*,12/01/2011 09:00,56
55260,40,69,PC*,PC*,12/01/2011 09:00,190
55260,16,55,PC*,PC*,12/01/2011 09:00,153
55280,85,22,PSI*,PSI*,12/01/2011 09:00,139
55280,41,10,PSI*,PSI*,12/01/2011 09:00,28
55280,64,29,PC,PC,12/01/2011 09:00,174
55280,67,63,PC,PC,12/01/2011 09:00,149
55280,96,86,PSI*,PSI*,12/01/2011 09:00,80
55280,91,96,PSI*,PSI*,12/01/2011 09:00,89
55280,59,69,PC*,PC*,12/01/2011 09:00,56
55280,90,77,PC*,PC*,12/01/2011 09:00,39
55280,16,55,PC*,PC*,12/01/2011 09:00,153
55280,29,76,PC,teacher,12/01/2011 09:00,191
55300,85,22,PSI*,PSI*,12/01/2011 09:00,139
55300,41,10,PSI*,PSI*,12/01/2011 09:00,28
55300,67,63,PC,PC,12/01/2011 09:00,149
55300,96,86,PSI*,PSI*,12/01/2011 09:00,80
55300,91,96,PSI*,PSI*,12/01/2011 09:00,89
55300,59,69,PC*,PC*,12/01/2011 09:00,56
55300,16,55,PC*,PC*,12/01/2011 09:00,153
55300,29,76,PC,teacher,12/01/2011 09:00,191
55320,85,22,PSI*,PSI*,12/01/2011 09:00,139
55320,41,10,PSI*,PSI*,12/01/2011 09:00,28
55320,67,63,PC,PC,12/01/2011 09:00,149
55320,122,73,PSI*,PSI*,12/01/2011 09:00,165
55320,91,96,PSI*,PSI*,12/01/2011 09:00,89
55320,59,69,PC*,PC*,12/01/2011 09:00,56
55320,90,77,PC*,PC*,12/01/2011 09:00,39
55340,90,95,PC*,PC*,12/01/2011 09:00,192
55340,85,22,PSI*,PSI*,12/01/2011 09:00,139
55340,41,10,PSI*,PSI*,12/01/2011 09:00,28
55340,67,63,PC,PC,12/01/2011 09:00,149
55340,122,73,PSI*,PSI*,12/01/2011 09:00,165
55340,91,96,PSI*,PSI*,12/01/2011 09:00,89
55340,59,69,PC*,PC*,12/01/2011 09:00,56
55340,16,55,PC*,PC*,12/01/2011 09:00,153
55340,49,37,PC,PC,12/01/2011 09:00,143
55340,109,44,PC*,PC*,12/01/2011 09:00,193
55360,85,22,PSI*,PSI*,12/01/2011 09:00,139
55360,67,63,PC,PC,12/01/2011 09:00,149
55360,91,96,PSI*,PSI*,12/01/2011 09:00,89
55360,40,69,PC*,PC*,12/01/2011 09:00,190
55360,122,89,PSI*,PSI*,12/01/2011 09:00,171
55360,29,76,PC,teacher,12/01/2011 09:00,191
55360,73,74,PSI*,PSI*,12/01/2011 09:00,194
55380,85,22,PSI*,PSI*,12/01/2011 09:00,139
55380,3,79,PC*,PC*,12/01/2011 09:00,181
55380,41,10,PSI*,PSI*,12/01/2011 09:00,28
55380,93,54,PC*,PC*,12/01/2011 09:00,195
55380,67,63,PC,PC,12/01/2011 09:00,149
55380,96,86,PSI*,PSI*,12/01/2011 09:00,80
55380,91,96,PSI*,PSI*,12/01/2011 09:00,89
55380,64,76,PC,teacher,12/01/2011 09:00,196
55380,40,69,PC*,PC*,12/01/2011 09:00,190
55380,16,55,PC*,PC*,12/01/2011 09:00,153
55380,29,76,PC,teacher,12/01/2011 09:00,191
55380,49,37,PC,PC,12/01/2011 09:00,143
55380,109,44,PC*,PC*,12/01/2011 09:00,193
55380,73,74,PSI*,PSI*,12/01/2011 09:00,194
55400,85,22,PSI*,PSI*,12/01/2011 09:00,139
55400,41,10,PSI*,PSI*,12/01/2011 09:00,28
55400,93,54,PC*,PC*,12/01/2011 09:00,195
55400,67,63,PC,PC,12/01/2011 09:00,149
55400,96,86,PSI*,PSI*,12/01/2011 09:00,80
55400,91,96,PSI*,PSI*,12/01/2011 09:00,89
55400,59,69,PC*,PC*,12/01/2011 09:00,56
55400,40,69,PC*,PC*,12/01/2011 09:00,190
55400,122,89,PSI*,PSI*,12/01/2011 09:00,171
55400,16,55,PC*,PC*,12/01/2011 09:00,153
55400,29,76,PC,teacher,12/01/2011 09:00,191
55400,73,74,PSI*,PSI*,12/01/2011 09:00,194
55420,85,22,PSI*,PSI*,12/01/2011 09:00,139
55420,41,10,PSI*,PSI*,12/01/2011 09:00,28
55420,93,54,PC*,PC*,12/01/2011 09:00,195
55420,67,63,PC,PC,12/01/2011 09:00,149
55420,96,86,PSI*,PSI*,12/01/2011 09:00,80
55420,91,96,PSI*,PSI*,12/01/2011 09:00,89
55420,9,19,PSI*,PSI*,12/01/2011 09:00,197
55420,40,69,PC*,PC*,12/01/2011 09:00,190
55420,73,74,PSI*,PSI*,12/01/2011 09:00,194
55440,85,22,PSI*,PSI*,12/01/2011 09:00,139
55440,3,79,PC*,PC*,12/01/2011 09:00,181
55440,41,10,PSI*,PSI*,12/01/2011 09:00,28
55440,67,63,PC,PC,12/01/2011 09:00,149
55440,91,96,PSI*,PSI*,12/01/2011 09:00,89
55440,9,19,PSI*,PSI*,12/01/2011 09:00,197
55440,122,89,PSI*,PSI*,12/01/2011 09:00,171
55440,16,55,PC*,PC*,12/01/2011 09:00,153
55440,73,74,PSI*,PSI*,12/01/2011 09:00,194
55460,71,31,PC*,PC*,12/01/2011 09:00,180
55460,85,22,PSI*,PSI*,12/01/2011 09:00,139
55460,3,79,PC*,PC*,12/01/2011 09:00,181
55460,41,10,PSI*,PSI*,12/01/2011 09:00,28
55460,67,63,PC,PC,12/01/2011 09:00,149
55460,91,96,PSI*,PSI*,12/01/2011 09:00,89
55460,90,77,PC*,PC*,12/01/2011 09:00,39
55460,122,89,PSI*,PSI*,12/01/2011 09:00,171
55460,77,3,PC*,PC*,12/01/2011 09:00,198
55480,85,22,PSI*,PSI*,12/01/2011 09:00,139
55480,3,79,PC*,PC*,12/01/2011 09:00,181
55480,41,10,PSI*,PSI*,12/01/2011 09:00,28
55480,67,63,PC,PC,12/01/2011 09:00,149
55480,96,86,PSI*,PSI*,12/01/2011 09:00,80
55480,91,96,PSI*,PSI*,12/01/2011 09:00,89
55480,59,69,PC*,PC*,12/01/2011 09:00,56
55480,90,77,PC*,PC*,12/01/2011 09:00,39
55480,122,89,PSI*,PSI*,12/01/2011 09:00,171
55480,49,37,PC,PC,12/01/2011 09:00,143
55500,85,22,PSI*,PSI*,12/01/2011 09:00,139
55500,41,10,PSI*,PSI*,12/01/2011 09:00,28
55500,67,63,PC,PC,12/01/2011 09:00,149
55500,122,73,PSI*,PSI*,12/01/2011 09:00,165
55500,96,86,PSI*,PSI*,12/01/2011 09:00,80
55500,91,96,PSI*,PSI*,12/01/2011 09:00,89
55500,122,89,PSI*,PSI*,12/01/2011 09:00,171
55500,49,37,PC,PC,12/01/2011 09:00,143
55520,85,22,PSI*,PSI*,12/01/2011 09:00,139
55520,3,79,PC*,PC*,12/01/2011 09:00,181
55520,41,10,PSI*,PSI*,12/01/2011 09:00,28
55520,12,69,PC*,PC*,12/01/2011 09:00,199
55520,67,63,PC,PC,12/01/2011 09:00,149
55520,122,73,PSI*,PSI*,12/01/2011 09:00,165
55520,96,86,PSI*,PSI*,12/01/2011 09:00,80
55520,91,96,PSI*,PSI*,12/01/2011 09:00,89
55520,9,19,PSI*,PSI*,12/01/2011 09:00,197
55520,59,69,PC*,PC*,12/01/2011 09:00,56
55520,122,89,PSI*,PSI*,12/01/2011 09:00,171
55520,49,37,PC,PC,12/01/2011 09:00,143
55540,71,31,PC*,PC*,12/01/2011 09:00,180
55540,85,22,PSI*,PSI*,12/01/2011 09:00,139
55540,3,79,PC*,PC*,12/01/2011 09:00,181
55540,41,10,PSI*,PSI*,12/01/2011 09:00,28
55540,12,69,PC*,PC*,12/01/2011 09:00,199
55540,67,63,PC,PC,12/01/2011 09:00,149
55540,122,73,PSI*,PSI*,12/01/2011 09:00,165
55540,96,86,PSI*,PSI*,12/01/2011 09:00,80
55540,91,96,PSI*,PSI*,12/01/2011 09:00,89
55540,59,69,PC*,PC*,12/01/2011 09:00,56
55540,49,37,PC,PC,12/01/2011 09:00,143
55560,3,79,PC*,PC*,12/01/2011 09:00,181
55560,41,10,PSI*,PSI*,12/01/2011 09:00,28
55560,67,63,PC,PC,12/01/2011 09:00,149
55560,96,86,PSI*,PSI*,12/01/2011 09:00,80
55560,91,96,PSI*,PSI*,12/01/2011 09:00,89
55560,9,19,PSI*,PSI*,12/01/2011 09:00,197
55560,86,65,PSI*,PSI*,12/01/2011 09:00,119
55560,59,69,PC*,PC*,12/01/2011 09:00,56
55580,103,108,PC,PC,12/01/2011 09:00,145
55580,85,22,PSI*,PSI*,12/01/2011 09:00,139
55580,3,79,PC*,PC*,12/01/2011 09:00,181
55580,41,10,PSI*,PSI*,12/01/2011 09:00,28
55580,67,63,PC,PC,12/01/2011 09:00,149
55580,91,96,PSI*,PSI*,12/01/2011 09:00,89
55580,9,19,PSI*,PSI*,12/01/2011 09:00,197
55580,86,65,PSI*,PSI*,12/01/2011 09:00,119
55580,59,69,PC*,PC*,12/01/2011 09:00,56
55580,29,76,PC,teacher,12/01/2011 09:00,191
55600,85,22,PSI*,PSI*,12/01/2011 09:00,139
55600,3,79,PC*,PC*,12/01/2011 09:00,181
55600,41,10,PSI*,PSI*,12/01/2011 09:00,28
55600,12,69,PC*,PC*,12/01/2011 09:00,199
55600,67,63,PC,PC,12/01/2011 09:00,149
55600,122,73,PSI*,PSI*,12/01/2011 09:00,165
55600,96,86,PSI*,PSI*,12/01/2011 09:00,80
55600,91,96,PSI*,PSI*,12/01/2011 09:00,89
55600,9,19,PSI*,PSI*,12/01/2011 09:00,197
55600,86,65,PSI*,PSI*,12/01/2011 09:00,119
55620,71,31,PC*,PC*,12/01/2011 09:00,180
55620,85,22,PSI*,PSI*,12/01/2011 09:00,139
55620,41,10,PSI*,PSI*,12/01/2011 09:00,28
55620,12,69,PC*,PC*,12/01/2011 09:00,199
55620,67,63,PC,PC,12/01/2011 09:00,149
55620,122,73,PSI*,PSI*,12/01/2011 09:00,165
55620,91,96,PSI*,PSI*,12/01/2011 09:00,89
55620,9,19,PSI*,PSI*,12/01/2011 09:00,197
55620,86,65,PSI*,PSI*,12/01/2011 09:00,119
55620,64,76,PC,teacher,12/01/2011 09:00,196
55620,9,122,PSI*,PSI*,12/01/2011 09:00,200
55640,85,22,PSI*,PSI*,12/01/2011 09:00,139
55640,41,10,PSI*,PSI*,12/01/2011 09:00,28
55640,67,63,PC,PC,12/01/2011 09:00,149
55640,122,73,PSI*,PSI*,12/01/2011 09:00,165
55640,96,86,PSI*,PSI*,12/01/2011 09:00,80
55640,91,96,PSI*,PSI*,12/01/2011 09:00,89
55640,9,19,PSI*,PSI*,12/01/2011 09:00,197
55640,59,69,PC*,PC*,12/01/2011 09:00,56
55660,85,22,PSI*,PSI*,12/01/2011 09:00,139
55660,41,10,PSI*,PSI*,12/01/2011 09:00,28
55660,67,63,PC,PC,12/01/2011 09:00,149
55660,122,73,PSI*,PSI*,12/01/2011 09:00,165
55660,96,86,PSI*,PSI*,12/01/2011 09:00,80
55660,91,96,PSI*,PSI*,12/01/2011 09:00,89
55660,9,19,PSI*,PSI*,12/01/2011 09:00,197
55660,59,69,PC*,PC*,12/01/2011 09:00,56
55660,122,89,PSI*,PSI*,12/01/2011 09:00,171
55680,85,22,PSI*,PSI*,12/01/2011 09:00,139
55680,41,10,PSI*,PSI*,12/01/2011 09:00,28
55680,67,63,PC,PC,12/01/2011 09:00,149
55680,122,73,PSI*,PSI*,12/01/2011 09:00,165
55680,96,86,PSI*,PSI*,12/01/2011 09:00,80
55680,91,96,PSI*,PSI*,12/01/2011 09:00,89
55680,9,19,PSI*,PSI*,12/01/2011 09:00,197
55700,41,10,PSI*,PSI*,12/01/2011 09:00,28
55700,67,63,PC,PC,12/01/2011 09:00,149
55700,122,73,PSI*,PSI*,12/01/2011 09:00,165
55700,96,86,PSI*,PSI*,12/01/2011 09:00,80
55700,91,96,PSI*,PSI*,12/01/2011 09:00,89
55700,9,19,PSI*,PSI*,12/01/2011 09:00,197
55720,85,22,PSI*,PSI*,12/01/2011 09:00,139
55720,41,10,PSI*,PSI*,12/01/2011 09:00,28
55720,67,63,PC,PC,12/01/2011 09:00,149
55720,122,73,PSI*,PSI*,12/01/2011 09:00,165
55720,96,86,PSI*,PSI*,12/01/2011 09:00,80
55720,91,96,PSI*,PSI*,12/01/2011 09:00,89
55720,59,17,PC*,PC*,12/01/2011 09:00,201
55720,86,22,PSI*,PSI*,12/01/2011 09:00,202
55740,67,63,PC,PC,12/01/2011 09:00,149
55740,122,73,PSI*,PSI*,12/01/2011 09:00,165
55740,96,86,PSI*,PSI*,12/01/2011 09:00,80
55760,71,31,PC*,PC*,12/01/2011 09:00,180
55760,85,22,PSI*,PSI*,12/01/2011 09:00,139
55760,41,10,PSI*,PSI*,12/01/2011 09:00,28
55760,93,54,PC*,PC*,12/01/2011 09:00,195
55760,67,63,PC,PC,12/01/2011 09:00,149
55760,122,73,PSI*,PSI*,12/01/2011 09:00,165
55760,49,37,PC,PC,12/01/2011 09:00,143
55780,71,31,PC*,PC*,12/01/2011 09:00,180
55780,85,22,PSI*,PSI*,12/01/2011 09:00,139
55780,41,10,PSI*,PSI*,12/01/2011 09:00,28
55780,93,2,PC*,PC*,12/01/2011 09:00,203
55780,93,54,PC*,PC*,12/01/2011 09:00,195
55780,67,63,PC,PC,12/01/2011 09:00,149
55780,122,73,PSI*,PSI*,12/01/2011 09:00,165
55780,96,86,PSI*,PSI*,12/01/2011 09:00,80
55780,102,41,PSI*,PSI*,12/01/2011 09:00,160
55800,85,22,PSI*,PSI*,12/01/2011 09:30,139
55800,41,10,PSI*,PSI*,12/01/2011 09:30,28
55800,93,2,PC*,PC*,12/01/2011 09:30,203
55800,93,54,PC*,PC*,12/01/2011 09:30,195
55800,67,63,PC,PC,12/01/2011 09:30,149
55800,122,73,PSI*,PSI*,12/01/2011 09:30,165
55800,90,77,PC*,PC*,12/01/2011 09:30,39
55800,73,74,PSI*,PSI*,12/01/2011 09:30,194
55820,103,108,PC,PC,12/01/2011 09:30,145
55820,85,22,PSI*,PSI*,12/01/2011 09:30,139
55820,41,10,PSI*,PSI*,12/01/2011 09:30,28
55820,93,2,PC*,PC*,12/01/2011 09:30,203
55820,93,54,PC*,PC*,12/01/2011 09:30,195
55820,67,63,PC,PC,12/01/2011 09:30,149
55820,96,86,PSI*,PSI*,12/01/2011 09:30,80
55820,91,96,PSI*,PSI*,12/01/2011 09:30,89
55820,9,19,PSI*,PSI*,12/01/2011 09:30,197
55820,102,41,PSI*,PSI*,12/01/2011 09:30,160
55840,85,22,PSI*,PSI*,12/01/2011 09:30,139
55840,41,10,PSI*,PSI*,12/01/2011 09:30,28
55840,67,63,PC,PC,12/01/2011 09:30,149
55840,96,86,PSI*,PSI*,12/01/2011 09:30,80
55840,9,19,PSI*,PSI*,12/01/2011 09:30,197
55840,103,49,PC,PC,12/01/2011 09:30,204
55840,59,69,PC*,PC*,12/01/2011 09:30,56
55860,52,13,PSI*,PSI*,12/01/2011 09:30,154
55860,85,22,PSI*,PSI*,12/01/2011 09:30,139
55860,41,10,PSI*,PSI*,12/01/2011 09:30,28
55860,67,63,PC,PC,12/01/2011 09:30,149
55860,9,19,PSI*,PSI*,12/01/2011 09:30,197
55860,103,49,PC,PC,12/01/2011 09:30,204
55860,102,41,PSI*,PSI*,12/01/2011 09:30,160
55860,73,74,PSI*,PSI*,12/01/2011 09:30,194
55880,71,31,PC*,PC*,12/01/2011 09:30,180
55880,85,22,PSI*,PSI*,12/01/2011 09:30,139
55880,41,10,PSI*,PSI*,12/01/2011 09:30,28
55880,67,63,PC,PC,12/01/2011 09:30,149
55880,9,19,PSI*,PSI*,12/01/2011 09:30,197
55880,103,49,PC,PC,12/01/2011 09:30,204
55880,73,74,PSI*,PSI*,12/01/2011 09:30,194
55900,85,22,PSI*,PSI*,12/01/2011 09:30,139
55900,88,49,PC,PC,12/01/2011 09:30,205
55900,60,5,PSI*,PSI*,12/01/2011 09:30,206
55900,41,10,PSI*,PSI*,12/01/2011 09:30,28
55900,67,63,PC,PC,12/01/2011 09:30,149
55900,9,19,PSI*,PSI*,12/01/2011 09:30,197
55920,52,13,PSI*,PSI*,12/01/2011 09:30,154
55920,85,22,PSI*,PSI*,12/01/2011 09:30,139
55920,41,10,PSI*,PSI*,12/01/2011 09:30,28
55920,67,63,PC,PC,12/01/2011 09:30,149
55920,91,96,PSI*,PSI*,12/01/2011 09:30,89
55920,9,19,PSI*,PSI*,12/01/2011 09:30,197
55940,52,13,PSI*,PSI*,12/01/2011 09:30,154
55940,85,22,PSI*,PSI*,12/01/2011 09:30,139
55940,41,10,PSI*,PSI*,12/01/2011 09:30,28
55940,67,63,PC,PC,12/01/2011 09:30,149
55940,9,19,PSI*,PSI*,12/01/2011 09:30,197
55940,59,69,PC*,PC*,12/01/2011 09:30,56
55960,85,22,PSI*,PSI*,12/01/2011 09:30,139
55960,3,79,PC*,PC*,12/01/2011 09:30,181
55960,41,10,PSI*,PSI*,12/01/2011 09:30,28
55960,67,63,PC,PC,12/01/2011 09:30,149
55960,9,19,PSI*,PSI*,12/01/2011 09:30,197
55960,59,69,PC*,PC*,12/01/2011 09:30,56
55980,85,22,PSI*,PSI*,12/01/2011 09:30,139
55980,41,10,PSI*,PSI*,12/01/2011 09:30,28
55980,67,63,PC,PC,12/01/2011 09:30,149
55980,9,19,PSI*,PSI*,12/01/2011 09:30,197
56000,52,13,PSI*,PSI*,12/01/2011 09:30,154
56000,85,22,PSI*,PSI*,12/01/2011 09:30,139
56000,41,10,PSI*,PSI*,12/01/2011 09:30,28
56000,67,63,PC,PC,12/01/2011 09:30,149
56000,9,19,PSI*,PSI*,12/01/2011 09:30,197
56000,102,41,PSI*,PSI*,12/01/2011 09:30,160
56020,85,22,PSI*,PSI*,12/01/2011 09:30,139
56020,41,10,PSI*,PSI*,12/01/2011 09:30,28
56020,67,63,PC,PC,12/01/2011 09:30,149
56020,52,42,PSI*,PSI*,12/01/2011 09:30,207
56040,85,22,PSI*,PSI*,12/01/2011 09:30,139
56040,41,10,PSI*,PSI*,12/01/2011 09:30,28
56040,67,63,PC,PC,12/01/2011 09:30,149
56040,9,19,PSI*,PSI*,12/01/2011 09:30,197
56040,52,42,PSI*,PSI*,12/01/2011 09:30,207
56060,85,22,PSI*,PSI*,12/01/2011 09:30,139
56060,3,79,PC*,PC*,12/01/2011 09:30,181
56060,41,10,PSI*,PSI*,12/01/2011 09:30,28
56060,67,63,PC,PC,12/01/2011 09:30,149
56060,9,19,PSI*,PSI*,12/01/2011 09:30,197
56060,59,17,PC*,PC*,12/01/2011 09:30,201
56080,85,22,PSI*,PSI*,12/01/2011 09:30,139
56080,41,10,PSI*,PSI*,12/01/2011 09:30,28
56080,9,19,PSI*,PSI*,12/01/2011 09:30,197
56100,85,22,PSI*,PSI*,12/01/2011 09:30,139
56100,3,79,PC*,PC*,12/01/2011 09:30,181
56100,41,10,PSI*,PSI*,12/01/2011 09:30,28
56100,67,63,PC,PC,12/01/2011 09:30,149
56100,9,19,PSI*,PSI*,12/01/2011 09:30,197
56100,59,17,PC*,PC*,12/01/2011 09:30,201
56120,85,22,PSI*,PSI*,12/01/2011 09:30,139
56120,3,79,PC*,PC*,12/01/2011 09:30,181
56120,41,10,PSI*,PSI*,12/01/2011 09:30,28
56120,9,19,PSI*,PSI*,12/01/2011 09:30,197
56140,85,22,PSI*,PSI*,12/01/2011 09:30,139
56140,3,79,PC*,PC*,12/01/2011 09:30,181
56140,41,10,PSI*,PSI*,12/01/2011 09:30,28
56140,9,19,PSI*,PSI*,12/01/2011 09:30,197
56140,49,37,PC,PC,12/01/2011 09:30,143
